time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,-0.7753748541451296,-1.987456595438144,21.952209999021438,6.2349142073453745,0.16568264827605894,0.0,-1.3945296603236077,-1.4140005412869947,5.852820950629908,-0.047432462369318376,0.11191373828521645,0.0,449.43453083447275,448.25903978391074,449.4316301246708,448.17803371817155
3.4800000000000026,-0.8620978819898033,-2.073229929874888,22.303764900077773,6.23189944295814,0.17244286167465983,0.0,-1.4968151420716649,-1.4453622184791477,5.86536399616919,-0.056566367458251596,0.11414052117615961,0.0,446.1561460744405,446.3491707208451,447.24232632150677,446.49601387755115
3.5400000000000027,-0.9555280931310098,-2.1610714265488946,22.65858430807227,6.229534054976845,0.1790040878818937,0.0,-1.6181040731706238,-1.482933545726583,5.961157157472341,-0.017719705148988973,0.09747559771023644,0.0,473.95551082124405,472.68234369766884,471.30090093219326,474.2933687054151
3.6000000000000028,-1.0561245195224436,-2.2511366295625876,23.017780595407725,6.228564785318465,0.1850544853530387,0.0,-1.7356135635383736,-1.51932060858621,6.011526042284068,-0.013194836113979461,0.10683387532260456,0.0,460.57412925438115,461.3221746104984,460.36988090971545,460.7279465817678
3.660000000000003,-1.1636423294645324,-2.3433312165786973,23.37864780398938,6.228032094498634,0.19174165054775294,0.0,-1.8488740458971835,-1.553887938071252,6.017083807724054,-0.0014034147004926565,0.11937281732593295,0.0,446.5263076127311,447.55910238714847,447.99495690202514,448.9530268917969
3.720000000000003,-1.2783947499337314,-2.4376976010653584,23.741426794954062,6.227626133128503,0.19905340081121903,0.0,-1.9768237948496528,-1.5916605504439372,6.074922595821467,-0.020544905652293124,0.12642302360310223,0.0,465.04273189662445,465.6074224728171,465.07009748112284,463.5681814968425
3.780000000000003,-1.4003590568373012,-2.534175080324338,24.10463657921851,6.227012155668074,0.20669830837284486,0.0,-2.0893022027706625,-1.6243366639705297,6.03199461642737,0.004966921760250827,0.12932703416388688,0.0,433.895514161691,434.1545353057817,432.92259345555925,435.06448709157274
3.840000000000003,-1.529195662930178,-2.632619056853788,24.465212134319522,6.227612254256073,0.21458428820685516,0.0,-2.2059199063277,-1.6571073924459148,5.987117741961676,0.018536679233106514,0.1353393660850491,0.0,432.6344046115508,433.15678603683915,433.6090173282285,434.7476651222851
3.900000000000003,-1.6655201598843723,-2.733109505103284,24.824684841612317,6.2288225516618425,0.22309202518678983,0.0,-2.3389401278112354,-1.6924711813590083,5.994899399903937,0.02325567500928542,0.1522982710964499,0.0,449.52798248642705,450.9186443738795,451.31967142867023,451.700441979464
3.960000000000003,-1.8093783639802206,-2.835558031555011,25.181933141785144,6.230279189067577,0.23203799052516505,0.0,-2.4570985846705917,-1.7224004548448353,5.91346121201777,0.02624576638978325,0.14179022160242932,0.0,422.7759909866538,421.8914931796456,422.16704243392854,422.42514115217693
4.020000000000002,-1.9601157978854382,-2.9397053013669994,25.532790438885044,6.231634597842088,0.24065322650861187,0.0,-2.568218854548487,-1.749117991448054,5.782144248051513,0.014037843912608969,0.14695496532819236,0.0,403.5817007038604,404.06919986326596,406.1120759186518,405.01537743541655
4.080000000000001,-2.118870130878326,-3.0456964422254296,25.880683840894022,6.23234355114853,0.24917835996486382,0.0,-2.7243254435835604,-1.7838379060690637,5.813672004919842,0.006953817802243169,0.12995026729557643,0.0,459.4807527800303,458.1483157848963,458.63961446986656,458.0763847618478
4.14,-2.287938831389066,-3.153916768085215,26.23348722736893,6.23262749614544,0.25655811533779094,0.0,-2.911901472849172,-1.8234267384616836,5.94520770418615,-0.00012868756417857815,0.10309444638841653,0.0,490.9732640732783,488.98809981149657,491.21638872559146,490.6907099730309
